id,URL,file_name
14,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13441.htm,l13441
13,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14155.htm,l14155
12,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14351.htm,l14351
202,https://www.planalto.gov.br/ccivil_03/leis/2002/l10522.htm,l10522
30,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12034.htm,l12034
27,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14065.htm,l14065
28,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14442.htm,l14442
25,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13188.htm,l13188
26,https://www.planalto.gov.br/ccivil_03/leis/l10167.htm,l10167
29,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14437.htm,l14437
24,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14297.htm,l14297
10,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11829.htm,l11829
22,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13168.htm,l13168
9,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11341.htm,l11341
21,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14180.htm,l14180
8,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14172.htm,l14172
7,https://www.planalto.gov.br/ccivil_03/leis/l9755.htm,l9755
23,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13165.htm,l13165
34,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12735.htm,l12735
6,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13828.htm,l13828
1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12015.htm,l12015
4,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11300.htm,l11300
5,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12686.htm,l12686
3,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13179.htm,l13179
2,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12965.htm,l12965
33,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14195.htm,l14195
31,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14382.htm,l14382
239,https://www.planalto.gov.br/ccivil_03/leis/l8666cons.htm,l8666cons
240,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11977.htm,l11977
238,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13898.htm,l13898
32,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12715.htm,l12715
237,https://www.planalto.gov.br/ccivil_03/leis/l7565.htm,l7565
208,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12546.htm,l12546
234,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13465.htm,l13465
220,https://www.planalto.gov.br/ccivil_03/leis/l8036consol.htm,l8036consol
