id,lei,data,outro_assunto,n_palavras,assunto,freq_assunto,artigo_1_revogado,internacional,f,fx,URL,epígrafe,ementa,Artigo 1º,dimensao_normativa,dimensao_ontológica,benevolencia_ameaça,benevolencia_benefício,benevolencia_neutra,funcao_social_segurança,funcao_social_segurança sexual,funcao_social_ECA,funcao_social_valoração,funcao_social_inclusão,funcao_social_consumo,funcao_social_cultura,funcao_social_democracia,funcao_social_transparência,funcao_social_nacionalismo,funcao_social_educação,funcao_social_burocrática,funcao_social_indivíduo,funcao_social_propriedade,funcao_social_privacidade,funcao_social_controle,funcao_social_saúde,funcao_social_comunicação,funcao_social_organização comunitária,funcao_social_direitos trabalhistas,funcao_social_integridade,funcao_social_comercial,funcao_social_mediação,funcao_social_burocrático,funcao_social_fiscal,funcao_social_esporte,funcao_social_meio ambiente,funcao_social_ciência,funcao_social_assunto_ECA,funcao_social_assunto_transparência,funcao_social_assunto_segurança,funcao_social_assunto_segurança sexual,funcao_social_assunto_democracia,funcao_social_assunto_tributação,funcao_social_assunto_direitos trabalhistas,funcao_social_assunto_salário,funcao_social_assunto_comercial,funcao_social_assunto_burocrática,funcao_social_assunto_mediação,funcao_social_assunto_inclusão,funcao_social_assunto_tansparência,funcao_social_assunto_esporte,funcao_social_assunto_fiscal,ramo_dogmatico_penal,ramo_dogmatico_civil,ramo_dogmatico_eleitoral,ramo_dogmatico_administrativo,ramo_dogmatico_processual,ramo_dogmatico_trabalhista,ramo_dogmatico_orçamentário,ramo_dogmatico_tributário,ramo_dogmatico_comercial,ramo_sociologico_violência,ramo_sociologico_violência sexual,ramo_sociologico_infância,ramo_sociologico_comunicação,ramo_sociologico_econômico,ramo_sociologico_político,ramo_sociologico_nacional,ramo_sociologico_burocrático,ramo_sociologico_individualização,ramo_sociologico_educação,ramo_sociologico_criminal,ramo_sociologico_segurança,ramo_sociologico_ciminal,ramo_sociologico_saúde,ramo_sociologico_trabalho,ramo_sociologico_ética,ramo_sociologico_rural,ramo_sociologico_cultura,ramo_sociologico_esporte,imposicao_reconhecimento_reconhece,imposicao_reconhecimento_impõe,ferramenta_ambiente_ambiente,ferramenta_ambiente_ferramenta
89,L-13.019,31/07/2014,1,23887,43,"0,0018",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13019.htm,"LEI Nº 13.019, DE 31 DE JULHO DE 2014.","Estabelece o regime jurídico das parcerias voluntárias, envolvendo ou não transferências de recursos financeiros, entre a administração pública e as organizações da sociedade civil, em regime de mútua cooperação, para a consecução de finalidades de interesse público; define diretrizes para a política de fomento e de colaboração com organizações da sociedade civil; institui o termo de colaboração e o termo de fomento; e altera as Leis nºs 8.429, de 2 de junho de 1992, e 9.790, de 23 de março de 1999. Estabelece o regime jurídico das parcerias entre a administração pública e as organizações da sociedade civil, em regime de mútua cooperação, para a consecução de finalidades de interesse público e recíproco, mediante a execução de atividades ou de projetos previamente estabelecidos em planos de trabalho inseridos em termos de colaboração, em termos de fomento ou em acordos de cooperação; define diretrizes para a política de fomento, de colaboração e de cooperação com organizações da sociedade civil; e altera as Leis nºs 8.429, de 2 de junho de 1992, e 9.790, de 23 de março de 1999. (Redação dada pela Lei nº 13.204, de 2015","Esta Lei institui normas gerais para as parcerias entre a administração pública e organizações da sociedade civil, em regime de mútua cooperação, para a consecução de finalidades de interesse público e recíproco, mediante a execução de atividades ou de projetos previamente estabelecidos em planos de trabalho inseridos em termos de colaboração, em termos de fomento ou em acordos de cooperação. (Redação dada pela Lei nº 13.204, de 2015)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
90,L-14.109,16/12/2020,1,2107,12,"0,0057",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14109.htm,"LEI Nº 14.109, DE 16 DE DEZEMBRO DE 2020","Altera as Leis nºs 9.472, de 16 de julho de 1997, e 9.998, de 17 de agosto de 2000, para dispor sobre a finalidade, a destinação dos recursos, a administração e os objetivos do Fundo de Universalização dos Serviços de Telecomunicações (Fust","Esta Lei dispõe sobre a finalidade, a destinação dos recursos, a administração e os objetivos do Fundo de Universalização dos Serviços de Telecomunicações (Fust).",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
91,L-13.499,26/10/2017,1,539,1,"0,00186",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13499.htm,"LEI Nº 13.499, DE 26 DE OUTUBRO DE 2017.",Estabelece critérios para a celebração de aditivos contratuais relativos às outorgas nos contratos de parceria no setor aeroportuário.,"Fica admitida a celebração de aditivos contratuais que versem sobre a alteração do cronograma de pagamentos das outorgas nos contratos de parceria no setor aeroportuário celebrados até 31 de dezembro de 2016, observado o disposto nesta Lei e no ato de regulamentação do Ministério dos Transportes, Portos e Aviação Civil.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
92,L-14.129,29/03/2021,0,7019,94,"0,01339",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14129.htm,"LEI Nº 14.129, DE 29 DE MARÇO DE 2021","Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017.","Esta Lei dispõe sobre princípios, regras e instrumentos para o aumento da eficiência da administração pública, especialmente por meio da desburocratização, da inovação, da transformação digital e da participação do cidadão.",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
93,L-13.204,14/12/2015,1,8530,17,"0,00199",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13204.htm,"LEI Nº 13.204, DE 14 DE DEZEMBRO DE 2015.","Altera a Lei nº 13.019, de 31 de julho de 2014, “que estabelece o regime jurídico das parcerias voluntárias, envolvendo ou não transferências de recursos financeiros, entre a administração pública e as organizações da sociedade civil, em regime de mútua cooperação, para a consecução de finalidades de interesse público; define diretrizes para a política de fomento e de colaboração com organizações da sociedade civil; institui o termo de colaboração e o termo de fomento; e altera as Leis nº 8.429, de 2 de junho de 1992, e 9.790, de 23 de março de 1999”; altera as Leis nº 8.429, de 2 de junho de 1992, 9.790, de 23 de março de 1999, 9.249, de 26 de dezembro de 1995, 9.532, de 10 de dezembro de 1997, 12.101, de 27 de novembro de 2009, e 8.666, de 21 de junho de 1993; e revoga a Lei nº 91, de 28 de agosto de 1935.","A ementa da Lei nº 13.019, de 31 de julho de 2014 , passa a vigorar com a seguinte redação:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
94,L-12.017,12/08/2009,1,28579,41,"0,00143",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12017.htm,"LEI Nº 12.017, DE 12 DE AGOSTO DE 2009.",Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2010 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, e na Lei Complementar nº 101, de 4 de maio de 2000, as diretrizes orçamentárias da União para 2010, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
95,L-12.349,15/12/2010,1,2508,24,"0,00957",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12349.htm,"LEI Nº 12.349, DE 15 DE DEZEMBRO DE 2010.","Altera as Leis nºˢ 8.666, de 21 de junho de 1993, 8.958, de 20 de dezembro de 1994, e 10.973, de 2 de dezembro de 2004; e revoga o § 1º do art. 2º da Lei nº 11.273, de 6 de fevereiro de 2006.","A Lei nº 8.666, de 21 de junho de 1993, passa a vigorar com as seguintes alterações:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
96,L-11.768,14/08/2008,1,26775,38,"0,00142",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11768.htm,"LEI Nº 11.768, DE 14 DE AGOSTO DE 2008.",Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2009 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, e na Lei Complementar nº 101, de 4 de maio de 2000, as diretrizes orçamentárias da União para 2009, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
97,L-11.598,03/12/2007,0,5429,22,"0,00405",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11598.htm,"LEI Nº 11.598, DE 3 DE DEZEMBRO DE 2007.","Estabelece diretrizes e procedimentos para a simplificação e integração do processo de registro e legalização de empresários e de pessoas jurídicas, cria a Rede Nacional para a Simplificação do Registro e da Legalização de Empresas e Negócios - REDESIM; altera a Lei nº 8.934, de 18 de novembro de 1994; revoga dispositivos do Decreto-Lei nº 1.715, de 22 de novembro de 1979, e das Leis nºˢ 7.711, de 22 de dezembro de 1988, 8.036, de 11 de maio de 1990, 8.212, de 24 de julho de 1991, e 8.906, de 4 de julho de 1994; e dá outras providências.","Esta Lei estabelece normas gerais de simplificação e integração do processo de registro e legalização de empresários e pessoas jurídicas no âmbito da União, dos Estados, do Distrito Federal e dos Municípios.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98,L-14.510,27/12/2022,1,872,4,"0,00459",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14510.htm,"LEI Nº 14.510, DE 27 DE DEZEMBRO DE 2022","Altera a Lei nº 8.080, de 19 de setembro de 1990, para autorizar e disciplinar a prática da telessaúde em todo o território nacional, e a Lei nº 13.146, de 6 de julho de 2015; e revoga a Lei nº 13.989, de 15 de abril de 2020.","Esta Lei altera a Lei nº 8.080, de 19 de setembro de 1990, para autorizar e disciplinar a prática da telessaúde em todo o território nacional, e a Lei nº 13.146, de 6 de julho de 2015, e revoga a Lei nº 13.989, de 15 de abril de 2020.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
99,L-12.527,18/11/2011,1,6217,13,"0,00209",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12527.htm,"LEI Nº 12.527, DE 18 DE NOVEMBRO DE 2011.","Regula o acesso a informações previsto no inciso XXXIII do art. 5º , no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal; altera a Lei nº 8.112, de 11 de dezembro de 1990; revoga a Lei nº 11.111, de 5 de maio de 2005, e dispositivos da Lei nº 8.159, de 8 de janeiro de 1991; e dá outras providências.","Esta Lei dispõe sobre os procedimentos a serem observados pela União, Estados, Distrito Federal e Municípios, com o fim de garantir o acesso a informações previsto no inciso XXXIII do art. 5º , no inciso II do § 3º do art. 37 e no § 2º do art. 216 da Constituição Federal.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,L-13.116,20/04/2015,1,2997,24,"0,00801",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13116.htm,"LEI Nº 13.116, DE 20 DE ABRIL DE 2015.","Estabelece normas gerais para implantação e compartilhamento da infraestrutura de telecomunicações e altera as Leis nº 9.472, de 16 de julho de 1997, 11.934, de 5 de maio de 2009, e 10.257, de 10 de julho de 2001.","Esta Lei estabelece normas gerais aplicáveis ao processo de licenciamento, instalação e compartilhamento de infraestrutura de telecomunicações, com o propósito de torná-lo compatível com o desenvolvimento socioeconômico do País.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101,L-13.819,26/04/2019,1,1013,2,"0,00197",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13819.htm,"LEI Nº 13.819, DE 26 DE ABRIL DE 2019","Institui a Política Nacional de Prevenção da Automutilação e do Suicídio, a ser implementada pela União, em cooperação com os Estados, o Distrito Federal e os Municípios; e altera a Lei nº 9.656, de 3 de junho de 1998.","Esta Lei institui a Política Nacional de Prevenção da Automutilação e do Suicídio, a ser implementada pela União, pelos Estados, pelos Municípios e pelo Distrito Federal.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102,L-9.973,29/05/2000,1,1083,2,"0,00185",0,0,0,0,https://www.planalto.gov.br/ccivil_03/leis/l9973.htm,"LEI Nº 9.973, DE 29 DE MAIO DE 2000.",Dispõe sobre o sistema de armazenagem dos produtos agropecuários.,"As atividades de armazenagem de produtos agropecuários, seus derivados, subprodutos e resíduos de valor econômico ficam sujeitas às disposições desta Lei.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103,L-10.671,15/05/2003,1,7226,9,"0,00125",1,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.671.htm,"LEI Nº 10.671, DE 15 DE MAIO DE 2003.",Dispõe sobre o Estatuto de Defesa do Torcedor e dá outras providências.,Este Estatuto estabelece normas de proteção e defesa do torcedor.,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
104,L-13.241,30/12/2015,1,1351,5,"0,0037",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13241.htm,"LEI Nº 13.241, DE 30 DE DEZEMBRO DE 2015.","Dispõe sobre a incidência do Imposto sobre Produtos Industrializados - IPI sobre as bebidas classificadas nas posições 22.04, 22.05, 22.06 e 22.08, exceto o código 2208.90.00 Ex 01, da Tabela de Incidência do Imposto sobre Produtos Industrializados - TIPI, aprovada pelo Decreto nº 7.660, de 23 de dezembro de 2011; e altera as Leis nº s 13.097, de 19 de janeiro de 2015, e 11.196, de 21 de novembro de 2005.","O Imposto sobre Produtos Industrializados - IPI incidente sobre as bebidas classificadas nas posições 22.04, 22.05, 22.06 e 22.08, exceto o código 2208.90.00 Ex 01, da Tabela de Incidência do Imposto sobre Produtos Industrializados - TIPI, será exigido na forma prevista nesta Lei.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
105,L-13.173,21/10/2015,1,1448,5,"0,00345",0,1,1,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13173.htm,"LEI Nº 13.173, DE 21 DE OUTUBRO DE 2015.","Dispõe sobre autorização para a realização de obras e serviços necessários ao fornecimento de energia elétrica temporária para os Jogos Rio 2016; altera as Leis nº s 11.473, de 10 de maio de 2007, que dispõe sobre cooperação federativa no âmbito da segurança pública, 11.977, de 7 de julho de 2009, que dispõe sobre o Programa Minha Casa, Minha Vida e a regularização fundiária de assentamentos em áreas urbanas, 12.035, de 1º de outubro de 2009, que institui o Ato Olímpico, e 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas (RDC); e revoga o art. 5º -A da Lei nº 12.035, de 1º de outubro de 2009.","Os agentes de distribuição responsáveis pelo fornecimento de energia elétrica nas áreas de concessão onde serão realizados os Jogos Rio 2016 são autorizados a executar os procedimentos necessários para garantir o fornecimento temporário de energia elétrica para o evento, em conformidade com os requisitos e prazos pactuados com o Comitê Olímpico Internacional (COI) pelo Comitê Organizador dos Jogos Rio 2016.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106,L-14.193,06/08/2021,1,4887,5,"0,00102",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14193.htm,"LEI Nº 14.193, DE 6 DE AGOSTO DE 2021","Institui a Sociedade Anônima do Futebol e dispõe sobre normas de constituição, governança, controle e transparência, meios de financiamento da atividade futebolística, tratamento dos passivos das entidades de práticas desportivas e regime tributário específico; e altera as Leis nºs 9.615, de 24 de março de 1998, e 10.406, de 10 de janeiro de 2002 (Código Civil","Constitui Sociedade Anônima do Futebol a companhia cuja atividade principal consiste na prática do futebol, feminino e masculino, em competição profissional, sujeita às regras específicas desta Lei e, subsidiariamente, às disposições da Lei nº 6.404, de 15 de dezembro de 1976, e da Lei nº 9.615, de 24 de março de 1998.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
107,L-12.593,18/01/2012,1,1569,2,"0,00127",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12593.htm,"LEI Nº 12.593, DE 18 DE JANEIRO DE 2012.",Institui o Plano Plurianual da União para o período de 2012 a 2015.,"Esta Lei institui o Plano Plurianual da União para o período de 2012 a 2015 - PPA 2012-2015, em cumprimento ao disposto no § 1º do art. 165 da Constituição Federal.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
108,L-14.341,18/05/2022,1,1468,4,"0,00272",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14341.htm,"LEI Nº 14.341, DE 18 DE MAIO DE 2022","Dispõe sobre a Associação de Representação de Municípios; e altera a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil","Esta Lei dispõe sobre a associação de Municípios na forma de Associação de Representação de Municípios, para a realização de objetivos de interesse comum de caráter político-representativo, técnico, científico, educacional, cultural e social.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
109,L-14.478,21/12/2022,0,1524,35,"0,02297",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14478.htm,"LEI Nº 14.478, DE 21 DE DEZEMBRO DE 2022","Dispõe sobre diretrizes a serem observadas na prestação de serviços de ativos virtuais e na regulamentação das prestadoras de serviços de ativos virtuais; altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para prever o crime de fraude com a utilização de ativos virtuais, valores mobiliários ou ativos financeiros; e altera a Lei nº 7.492, de 16 de junho de 1986, que define crimes contra o sistema financeiro nacional, e a Lei nº 9.613, de 3 de março de 1998, que dispõe sobre lavagem de dinheiro, para incluir as prestadoras de serviços de ativos virtuais no rol de suas disposições.",Esta Lei dispõe sobre diretrizes a serem observadas na prestação de serviços de ativos virtuais e na regulamentação das prestadoras de serviços de ativos virtuais.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
110,L-11.439,29/12/2006,1,24197,26,"0,00107",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11439.htm,"LEI Nº 11.439, DE 29 DE DEZEMBRO DE 2006.",Dispõe sobre as diretrizes para a elaboração da Lei Orçamentária de 2007 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, e na Lei Complementar nº 101, de 4 de maio de 2000, as diretrizes orçamentárias da União para 2007, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,L-14.021,07/07/2020,1,3938,13,"0,0033",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14021.htm,"LEI Nº 14.021, DE 7 DE JULHO DE 2020","Dispõe sobre medidas de proteção social para prevenção do contágio e da disseminação da Covid-19 nos territórios indígenas; cria o Plano Emergencial para Enfrentamento à Covid-19 nos territórios indígenas; estipula medidas de apoio às comunidades quilombolas, aos pescadores artesanais e aos demais povos e comunidades tradicionais para o enfrentamento à Covid-19; e altera a Lei nº 8.080, de 19 de setembro de 1990, a fim de assegurar aporte de recursos adicionais nas situações emergenciais e de calamidade pública.","Esta Lei institui medidas de vigilância sanitária e epidemiológica para prevenção do contágio e da disseminação da Covid-19 nos territórios indígenas, cria o Plano Emergencial para Enfrentamento à Covid-19 nos territórios indígenas, prevê ações de garantia de segurança alimentar, dispõe sobre ações relativas a povos indígenas isolados e de recente contato no período de calamidade pública em razão da Covid-19, estipula medidas de apoio às comunidades quilombolas, aos pescadores artesanais e aos demais povos e comunidades tradicionais para o enfrentamento à Covid-19 e altera a Lei nº 8.080, de 19 de setembro de 1990 , a fim de assegurar aporte de recursos adicionais nas situações emergenciais e de calamidade pública.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
112,L-13.853,08/07/2019,1,3601,5,"0,00139",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13853.htm,"LEI Nº 13.853, DE 8 DE JULHO DE 2019","Altera a Lei nº 13.709, de 14 de agosto de 2018, para dispor sobre a proteção de dados pessoais e para criar a Autoridade Nacional de Proteção de Dados; e dá outras providências.","A ementa da Lei nº 13.709, de 14 de agosto de 2018, passa a vigorar com a seguinte redação:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
113,L-10.934,11/08/2004,1,20143,23,"0,00114",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.934.htm,"LEI Nº 10.934, DE 11 DE AGOSTO DE 2004.",Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2005 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, e na Lei Complementar nº 101, de 4 de maio de 2000, as diretrizes orçamentárias da União para 2005, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
